39	Biden	22.05.2020	Joe Biden “You Ain’t Black” Interview Transcript on Radio Show with Charlamagne tha God	Political	https://www.rev.com/blog/transcripts/joe-biden-you-aint-black-interview-transcript-on-radio-show-with-charlamagne-tha-god	The Breakfast Club radio show, Interview
40	Biden	27.05.2020	Joe Biden Virtual Meeting Transcript With PA Governor Tom Wolf	Political	https://www.rev.com/blog/transcripts/joe-biden-virtual-meeting-transcript-with-pa-governor-tom-wolf	Video conference conversation
41	Biden	29.05.2020	Joe Biden Speech Transcript on Minneapolis Protests, George Floyd	Political	https://www.rev.com/blog/transcripts/joe-biden-speech-transcript-on-minneapolis-protests-george-floyd	Speech
42	Biden	02.06.2020	Joe Biden Philadelphia Speech Transcript on Protests for George Floyd	Speech	https://www.rev.com/blog/transcripts/joe-biden-philadelphia-speech-transcript-on-protests-for-george-floyd	Speech
43	Biden	04.06.2020	Joe Biden Town Hall Transcript with Young Americans: Says 10-15% of Americans ‘Not Very Good People’	Political	https://www.rev.com/blog/transcripts/joe-biden-town-hall-transcript-with-young-americans-says-10-15-of-americans-not-very-good-people	Town hall
44	Biden	09.06.2020	Joe Biden Eulogy Transcript at George Floyd’s Funeral	Speech	https://www.rev.com/blog/transcripts/joe-biden-eulogy-transcript-at-george-floyds-funeral	Speech
45	Biden	11.06.2020	Joe Biden Philadelphia Roundtable Meeting on Safely Opening U.S. Economy	Political	https://www.rev.com/blog/transcripts/joe-biden-philadelphia-roundtable-meeting-on-safely-opening-u-s-economy	Roundtable meeting
46	Biden	17.06.2020	Joe Biden PA Speech Transcript on Reopening Country Amid COVID-19	Political	https://www.rev.com/blog/transcripts/joe-biden-pa-speech-transcript-on-reopening-country-amid-covid-19	Speech
47	Biden	17.06.2020	Joe Biden Coronavirus Roundtable Transcript in Yeadon, PA	Election	https://www.rev.com/blog/transcripts/joe-biden-coronavirus-roundtable-transcript-in-yeadon-pa	Roundtable
48	Biden	25.06.2020	Joe Biden Speech Treanscript on Health Care, Affordable Care Act	Political	https://www.rev.com/blog/transcripts/joe-biden-speech-treanscript-on-health-care-affordable-care-act	Speech
49	Biden	27.06.2020	Joe Biden & Trump Surrogates Hold Town Hall for APIA: Transcript	Election	https://www.rev.com/blog/transcripts/joe-biden-trump-surrogates-hold-town-hall-for-apia-transcript	Town hall
50	Biden	30.06.2020	Joe Biden Speech Transcript on Coronavirus Outbreak June 30 in Delaware	Election	https://www.rev.com/blog/transcripts/joe-biden-speech-transcript-on-coronavirus-outbreak-june-30-in-delaware	Speech
51	Biden	02.07.2020	Joe Biden Video Speech Transcript on Jobs Report July 2	Political	https://www.rev.com/blog/transcripts/joe-biden-video-speech-transcript-on-jobs-report-july-2	Speech
52	Biden	03.07.2020	Joe Biden Speech Transcript to the National Education Association July 3	Political	https://www.rev.com/blog/transcripts/joe-biden-speech-transcript-to-the-national-education-association-july-3	Speech
53	Biden	04.07.2020	Joe Biden Fourth of July Speech 2020	Speech	https://www.rev.com/blog/transcripts/joe-biden-fourth-of-july-speech-2020	Speech
54	Biden	08.07.2020	Joe Biden Speech Transcript at IBEW’s 2020 Virtual Political Conference	Political	https://www.rev.com/blog/transcripts/joe-biden-speech-transcript-at-ibews-2020-virtual-political-conference	Speech
55	Biden	09.07.2020	Joe Biden Speech Transcript on Economic Recovery Plan July 9	Speech	https://www.rev.com/blog/transcripts/joe-biden-speech-transcript-on-economic-recovery-plan-july-9	Speech
56	Biden	14.07.2020	Joe Biden Clean Energy Plan Speech Transcript July 14	Election	https://www.rev.com/blog/transcripts/joe-biden-clean-energy-plan-speech-transcript-july-14	Speech
57	Biden	20.07.2020	Joe Biden Speech at the Million Muslim Votes Summit Transcript July 20	Election	https://www.rev.com/blog/transcripts/joe-biden-speech-at-the-million-muslim-votes-summit-transcript-july-20	Statement
58	Biden	21.07.2020	Joe Biden Child and Elder Care Plan Speech Transcript July 21	Election	https://www.rev.com/blog/transcripts/joe-biden-child-and-elder-care-plan-speech-transcript-july-21	Speech
59	Biden	22.07.2020	Joe Biden Roundtable with SEIU Transcript July 22	Election	https://www.rev.com/blog/transcripts/joe-biden-roundtable-with-seiu-transcript-july-22	Roundtable
60	Biden	23.07.2020	Joe Biden Campaign Video with Barack Obama Transcript July 23	Election	https://www.rev.com/blog/transcripts/joe-biden-campaign-video-transcript-july-23	Campaign
61	Biden	28.07.2020	Joe Biden Racial Equity Plan Speech Transcript July 28	Election	https://www.rev.com/blog/transcripts/joe-biden-racial-equity-plan-speech-transcript-july-28	Speech
62	Biden	29.07.2020	Joe Biden Speaks with UnidosUS Action Fund Online Event Transcript July 29	Election	https://www.rev.com/blog/transcripts/joe-biden-speaks-with-unidosus-action-fund-online-event-transcript-july-29	Interview, Online Event
63	Biden	30.07.2020	Joe Biden Speaks with the American Federation of Teachers Online Event Transcript July 30	Election	https://www.rev.com/blog/transcripts/joe-biden-speaks-with-the-american-federation-of-teachers-online-event-transcript-july-30	Interview, Online Event
64	Biden	06.08.2020	Joe Biden Interview Transcript August 6: Compares Black and Latino Diversity & Faces Criticism	Election	https://www.rev.com/blog/transcripts/joe-biden-interview-transcript-august-6-talks-mental-fitness-healthcare	Interview
65	Biden	06.08.2020	Joe Biden Speech Transcript August 6: National Association of Latino Elected Officials Conference	Election	https://www.rev.com/blog/transcripts/joe-biden-speech-transcript-august-6-national-association-of-latino-elected-officials-conference	Virtual Conference
66	Biden	12.08.2020	Joe Biden and Kamala Harris Speech Transcript August 12: First Campaign Event as Running Mates	Election	https://www.rev.com/blog/transcripts/joe-biden-and-kamala-harris-speech-transcript-august-12-first-campaign-event-as-running-mates	Campaign
67	Biden	13.08.2020	Joe Biden and Kamala Harris Coronavirus Speech Transcript August 13	Election	https://www.rev.com/blog/transcripts/joe-biden-and-kamala-harris-coronavirus-speech-transcript-august-13	Speech
68	Biden	17.08.2020	Cardi B Interviews Joe Biden Transcript	Election	https://www.rev.com/blog/transcripts/cardi-b-interviews-joe-biden-transcript	Interview, ELLE
